clinic_id;code;name;price
24860;146;Остеокальцин (Костный Gla белок) (Оsteocalcin, N-Osteocalcin, Bone Gla Protein, BGP);0
25003;203;С-концевые телопептиды коллагена I типа (бета-CrossLaps, С-терминальный телопептид, СТ) (Carboxyterminal Cross-linking Telopeptide of Bone Collagen, Collagen Cross-linked C-Telopeptide, Beta-Cross Laps, ?-CrossLaps Serum, C-Telopeptide, Crosslaps, Type 1 Collagen, СТ, b-СTx Serum);0
26689;ОБС80NEW;Женский гормональный профиль: дисфункция яичников, нарушения менструального цикла;0
548;A21.01.001.01;Массаж общий медицинский (60 минут);0
19043;И.15;Дополнительное введение препарата Новокаин 1 амп.;0
25238;220;Аполипопротеин B (Апопротеин B, апо В) (Apolipoprotein B, Apo B);0
342919;455Н-Ф;Бактериологическое исследование микробиоценоза кишечника (дисбактериоз) с определением чувствительности к бактериофагам;0
17934;A16.20.036.01;Коагуляция шейки матки;0
25049;1222;Антитела класса IgG к вирусу простого герпеса 1 типа  (Anti-HSV-1 IgG);0
24978;277;Антитела класса IgG к герпесвирусу человека 8 типа (Anti-HHV-8 IgG);0
26284;1630;Определение индекса авидности иммуноглобулинов класса G к капсидным антигенам VCА вируса Эпштейна-Барр в сыворотке крови.;0
595;B01.004.002.01;Прием врача-гастроэнтеролога детского повторный;0
27482;A16.01.016.01;Удаление атеромы наружных половых органов (1 ед.);0
54494;B03.047.002.06;Чек-ап КО Стандарт ГОРИЗОНТ;0
25508;6648;Коровье молоко (F2), аллерген-специфические IgG (Milk, IgG, F2);0
23708;A.05.1.14;МРТ головного мозга с оценкой черепно-мозговых нервов (V-VII пары) с контрастным усилением (нейроваскулярный конфликт);0
342927;A22.20.001.007;Акция! Первая процедура лазерного лечения Magic Gyno;0
10547;A11.12.003;Дополнительное введение препарата Мидокалм 1 амп.;0
30371;A11.01.018.002;Взятие образца биоматериала из очагов поражения на бак. посев;0
24393;1288;Панель антител класса IgG при аутоиммунных заболеваниях печени (АТ к антигенам АМА-М2, М2-3Е, Sp100, PML, gp210, LKM-1, LC-1, SLA/LP, SSA/Ro-52), иммуноблот (Autoimmune Disease Liver Panel: AMA-M2, M2-3E (BPO), Sp100, PML, gp210, LKM-1, LC-1, SLA/LP, SSA/Ro-52, IgG, Immunoblotting);0
481;A11.20.024;Введение лекарственных препаратов интравагинально (без стоимости препарата);0
26376;66618;Молоко козье (f300) IgE, ImmunoCAP;0
